0.523598775598299,0,0,0.785398163397448,0,0,1.5707963267949,0,0,0,0,0,0
0.517429944429468,0.000879311590094609,0.00324160845143231,0.795398163397448,0.01,0,1.5807963267949,0.1,0.1,0.1,-0.1,0.1,0
0.511261113260637,0.00177860325779426,0.00647773093386063,0.805398163397448,0.02,0,1.5907963267949,0.2,0.2,0.2,-0.2,0.2,0
0.505092282091805,0.0026978407811325,0.00970824429872372,0.815398163397448,0.03,0,1.6007963267949,0.3,0.3,0.3,-0.3,0.3,0
0.498923450922974,0.00363698917911618,0.0129330256109117,0.825398163397448,0.04,0,1.6107963267949,0.4,0.4,0.4,-0.4,0.4,0
0.492754619754143,0.00459601271305657,0.0161519521534442,0.835398163397448,0.05,0,1.6207963267949,0.5,0.5,0.5,-0.5,0.5,0
0.486585788585312,0.00557487488792945,0.0193649014321406,0.845398163397448,0.06,0,1.6307963267949,0.6,0.6,0.6,-0.6,0.6,0
0.480416957416481,0.00657353845376386,0.0225717511802808,0.855398163397448,0.07,0,1.6407963267949,0.7,0.7,0.7,-0.7,0.7,0
0.47424812624765,0.00759196540705964,0.0257723793632587,0.865398163397448,0.08,0,1.6507963267949,0.8,0.8,0.8,-0.8,0.8,0
0.468079295078818,0.0086301169922336,0.0289666641832259,0.875398163397448,0.09,0,1.6607963267949,0.9,0.9,0.9,-0.9,0.9,0
0.461910463909987,0.00968795370309439,0.0321544840837265,0.885398163397448,0.1,0,1.6707963267949,1,1,1,-1,1,0
0.455741632741156,0.0107654352843458,0.0353357177543228,0.895398163397448,0.11,0,1.6807963267949,1.1,1.1,1.1,-1.1,1.1,0
0.449572801572325,0.0118625207331188,0.0385102441352122,0.905398163397448,0.12,0,1.6907963267949,1.2,1.2,1.2,-1.2,1.2,0
0.443403970403494,0.0129791683005317,0.0416779424218334,0.915398163397448,0.13,0,1.7007963267949,1.3,1.3,1.3,-1.3,1.3,0
0.437235139234663,0.0141153354932789,0.044838692069464,0.925398163397448,0.14,0,1.7107963267949,1.4,1.4,1.4,-1.4,1.4,0
0.431066308065831,0.0152709790752483,0.0479923727978075,0.935398163397448,0.15,0,1.7207963267949,1.5,1.5,1.5,-1.5,1.5,0
0.424897476897,0.0164460550691658,0.0511388645955706,0.945398163397448,0.16,0,1.7307963267949,1.6,1.6,1.6,-1.6,1.6,0
0.418728645728169,0.0176405187582699,0.0542780477250302,0.955398163397448,0.17,0,1.7407963267949,1.7,1.7,1.7,-1.7,1.7,0
0.412559814559338,0.0188543246880125,0.0574098027265899,0.965398163397448,0.18,0,1.7507963267949,1.8,1.8,1.8,-1.8,1.8,0
0.406390983390507,0.020087426667789,0.0605340104233257,0.975398163397448,0.19,0,1.7607963267949,1.9,1.9,1.9,-1.9,1.9,0
0.400222152221676,0.0213397777726962,0.0636505519255217,0.985398163397448,0.2,0,1.7707963267949,2,2,2,-2,2,0
0.394053321052845,0.0226113303453175,0.0667593086351939,0.995398163397448,0.21,0,1.7807963267949,2.1,2.1,2.1,-2.1,2.1,0
0.387884489884013,0.023902035997537,0.0698601622506038,1.00539816339745,0.22,0,1.7907963267949,2.2,2.2,2.2,-2.2,2.2,0
0.381715658715182,0.0252118456123808,0.0729529947707599,1.01539816339745,0.23,0,1.8007963267949,2.3,2.3,2.3,-2.3,2.3,0
0.375546827546351,0.0265407093458855,0.0760376884999083,1.02539816339745,0.24,0,1.8107963267949,2.4,2.4,2.4,-2.4,2.4,0
0.36937799637752,0.0278885766289961,0.0791141260520118,1.03539816339745,0.25,0,1.8207963267949,2.5,2.5,2.5,-2.5,2.5,0
0.363209165208689,0.0292553961694892,0.0821821903552164,1.04539816339745,0.26,0,1.8307963267949,2.6,2.6,2.6,-2.6,2.6,0
0.357040334039858,0.0306411159539256,0.0852417646563069,1.05539816339745,0.27,0,1.8407963267949,2.7,2.7,2.7,-2.7,2.7,0
0.350871502871026,0.0320456832496296,0.0882927325251496,1.06539816339745,0.28,0,1.8507963267949,2.8,2.8,2.8,-2.8,2.8,0
0.344702671702195,0.0334690446066954,0.0913349778591232,1.07539816339745,0.29,0,1.8607963267949,2.9,2.9,2.9,-2.9,2.9,0
0.338533840533364,0.0349111458600214,0.0943683848875366,1.08539816339745,0.3,0,1.8707963267949,3,3,3,-3,3,0
0.332365009364533,0.0363719321313712,0.0973928381760348,1.09539816339745,0.31,0,1.8807963267949,3.1,3.1,3.1,-3.1,3.1,0
0.326196178195702,0.037851347831462,0.100408222630992,1.10539816339745,0.32,0,1.8907963267949,3.2,3.2,3.2,-3.2,3.2,0
0.320027347026871,0.0393493366620802,0.10341442350389,1.11539816339745,0.33,0,1.9007963267949,3.3,3.3,3.3,-3.3,3.3,0
0.313858515858039,0.0408658416182236,0.106411326395688,1.12539816339745,0.34,0,1.9107963267949,3.4,3.4,3.4,-3.4,3.4,0
0.307689684689208,0.0424008049902708,0.109398817261171,1.13539816339745,0.35,0,1.9207963267949,3.5,3.5,3.5,-3.5,3.5,0
0.301520853520377,0.043954168366177,0.112376782413295,1.14539816339745,0.36,0,1.9307963267949,3.6,3.6,3.6,-3.6,3.6,0
0.295352022351546,0.0455258726336974,0.11534510852751,1.15539816339745,0.37,0,1.9407963267949,3.7,3.7,3.7,-3.7,3.7,0
0.289183191182715,0.0471158579826362,0.118303682646073,1.16539816339745,0.38,0,1.9507963267949,3.8,3.8,3.8,-3.8,3.8,0
0.283014360013884,0.0487240639071227,0.121252392182348,1.17539816339745,0.39,0,1.9607963267949,3.9,3.9,3.9,-3.9,3.9,0
